osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,bridge,maxspeed,junction,access,est_width,tunnel,service
77512204,Via Nazario Sauro,residential,False,True,153.53499999999997,,"LINESTRING (12.6533801 46.1519836, 12.6531866 46.1518041, 12.6529487 46.1515728, 12.6528079 46.1514589, 12.6525599 46.151289, 12.6525219 46.1512432, 12.6525264 46.1511058, 12.6525498 46.1509153, 12.6524897 46.1508247)",,,,,,,,
77512225,Via Daniele Manin,residential,True,False,311.31600000000003,,"LINESTRING (12.6533801 46.1519836, 12.6535303 46.1518473, 12.6538213 46.1515539, 12.6542218 46.1512115, 12.6543788 46.1510329, 12.6545635 46.1507641, 12.6552079 46.1499961, 12.655481 46.1496028)",,,50,,,,,
1000479912,Via Aristide Zenari,primary,False,False,10.187,SP19,"LINESTRING (12.657892 46.1634798, 12.658023 46.1634925)",2,,,,,,,
77512198,Via Aristide Zenari,residential,False,False,85.756,,"LINESTRING (12.657892 46.1634798, 12.6579502 46.1633291, 12.6579921 46.163158, 12.6580028 46.1630854, 12.6580096 46.1630393, 12.6580035 46.162958, 12.6580051 46.1629199, 12.6580144 46.1628748, 12.6580327 46.1628394, 12.6580657 46.1628017, 12.6581049 46.1627727, 12.6581477 46.1627525)",,,,,,,,
77512214,Via Aristide Zenari,primary,False,True,197.05900000000003,SP19,"LINESTRING (12.657892 46.1634798, 12.6577827 46.1634604, 12.6576934 46.163438, 12.6576067 46.1634049, 12.6575119 46.1633524, 12.657456 46.1633083, 12.6573772 46.1632302, 12.6570329 46.1628407, 12.6569205 46.1627253, 12.6568425 46.1626584, 12.6567759 46.162619, 12.656711 46.1626006, 12.6566539 46.162591, 12.6565922 46.16259, 12.6565378 46.1626035, 12.6565058 46.1626254, 12.6564875 46.1626478, 12.6564751 46.162673, 12.6564711 46.1627166, 12.656483 46.1627706, 12.6565186 46.1628793, 12.656542 46.1629919)",2,,,,,,,
189602432,Via delle Centrali,track,False,True,251.07600000000002,,"LINESTRING (12.6976092 46.0943981, 12.6976922 46.0943289, 12.6980938 46.0921789)",,,,,,,,
"[189602433, 204272541]",Via delle Centrali,residential,False,False,36.986000000000004,,"LINESTRING (12.6976092 46.0943981, 12.6974569 46.0943981, 12.6971304 46.0943818)",,,,,,,,
975792797,,track,False,False,634.29,,"LINESTRING (12.6976092 46.0943981, 12.6977183 46.0944168, 12.697953 46.0944326, 12.6982936 46.094454, 12.6985846 46.0944698, 12.6989213 46.0944921, 12.7004635 46.0945879, 12.7019226 46.0946698, 12.7038109 46.0947814, 12.7050877 46.0948334, 12.7058061 46.0948546)",,,,,,,,
77512331,Via Marziano Ciotti,secondary,False,False,32.942,SP29,"LINESTRING (12.6544913 46.154409, 12.6544008 46.1543597, 12.6543107 46.1543236, 12.6542373 46.1542767, 12.6541614 46.1542229)",,,,,,,,
77512331,Via Marziano Ciotti,secondary,False,True,27.112000000000002,SP29,"LINESTRING (12.6544913 46.154409, 12.6547059 46.1544569, 12.6548304 46.1544725)",,,,,,,,
"[77512334, 207702029, 207701838]",,track,False,"[False, True]",146.512,,"LINESTRING (12.6708952 46.1511778, 12.6707166 46.1515814, 12.6704945 46.1519141, 12.6703801 46.1520713, 12.6701397 46.1523824)",,,,,,,yes,
221190509,,track,False,False,341.86800000000005,,"LINESTRING (12.6708952 46.1511778, 12.6709233 46.1510906, 12.6711336 46.1507127, 12.6714555 46.1501969, 12.6718333 46.149737, 12.6722309 46.1492606, 12.6725069 46.1489123, 12.6727284 46.1483931)",,,,,,,,
221190509,,track,False,True,135.733,,"LINESTRING (12.6708952 46.1511778, 12.6711003 46.1513816, 12.6716129 46.151582, 12.6721254 46.151789, 12.6723028 46.151881)",,,,,,,,
77512210,,primary,False,True,160.232,,"LINESTRING (12.6616629 46.1345144, 12.6608275 46.1331948)",2,,,,,,,
77512210,,primary,False,False,1403.4429999999998,,"LINESTRING (12.6616629 46.1345144, 12.6619612 46.1350414, 12.6625181 46.1360578, 12.662799 46.1365635, 12.6630535 46.1370809, 12.6634304 46.1379342, 12.6637449 46.1388125, 12.6643267 46.1405553, 12.665022 46.141853, 12.6659722 46.1433332, 12.66675 46.144363, 12.6675858 46.1453968, 12.6684513 46.1461234)",2,,,,,,,
204274850,Via John Fitzgerald Kennedy,track,False,False,48.154,,"LINESTRING (12.6735042 46.0975031, 12.6732052 46.0978833)",,,,,,,,
77512339,Via del Bosco,track,False,False,465.19599999999997,,"LINESTRING (12.6735042 46.0975031, 12.6725127 46.0973093, 12.6719783 46.0972073, 12.6716192 46.0971033, 12.6712235 46.0970625, 12.6708012 46.0969238, 12.6703361 46.0968054, 12.669084 46.0965198, 12.6689094 46.0964791, 12.6688163 46.096386, 12.6685602 46.0956934)",,,,,,,,
380746096,Via John Fitzgerald Kennedy,residential,False,True,305.9729999999999,,"LINESTRING (12.6735042 46.0975031, 12.6738897 46.0975317, 12.6746302 46.0976826, 12.6749016 46.0977336, 12.6751606 46.0978295, 12.6754666 46.0979743, 12.67574 46.0980049, 12.6759379 46.0979886, 12.6762071 46.0979254, 12.6766723 46.0977928, 12.6769905 46.0977051, 12.6772348 46.0976484)",,,,,,,,
77512098,Vicolo Piave,residential,False,True,94.237,,"LINESTRING (12.6421754 46.1533383, 12.642631 46.1533627, 12.6427986 46.1533295, 12.6430308 46.1532423, 12.6432857 46.1530993)",,,,,,,,
77512102,Via Concordia,residential,False,True,9.278,,"LINESTRING (12.629492 46.1430617, 12.6295548 46.1431329)",,,,,,,,
77512102,Via Concordia,residential,False,False,73.31700000000001,,"LINESTRING (12.629492 46.1430617, 12.6294501 46.1429346, 12.6294626 46.1427713, 12.6294543 46.142654, 12.629418 46.142471, 12.6294093 46.142408)",,,,,,,,
355285272,,track,False,True,238.36599999999999,,"LINESTRING (12.629492 46.1430617, 12.6293933 46.1430312, 12.6291645 46.1430521, 12.628971 46.1430625, 12.6287297 46.1431008, 12.628598 46.1430484, 12.6284132 46.143046, 12.6282213 46.1430706, 12.6280329 46.1431125, 12.6279387 46.1431088, 12.6276667 46.1431021, 12.6273235 46.1430543, 12.6271485 46.1429755, 12.6269523 46.1429074, 12.6266378 46.1428485, 12.626528 46.1428676)",,,,,,,,
1000479913,Via Aristide Zenari,primary,False,True,73.944,SP19,"LINESTRING (12.6598699 46.163271, 12.658936 46.1634254)",2,,,,,,,
77512101,Via Castello,residential,False,True,312.24199999999996,,"LINESTRING (12.6598699 46.163271, 12.660111 46.1637394, 12.660249 46.1639759, 12.6603574 46.1646133, 12.6604658 46.1652408, 12.660548 46.1657336, 12.6605907 46.1657829, 12.6609156 46.1658217)",,,,,,,,
1000479913,Via Aristide Zenari,primary,False,False,105.759,SP19,"LINESTRING (12.6598699 46.163271, 12.66068 46.163146, 12.6608714 46.1631136, 12.6610624 46.1630818, 12.6611251 46.1630674, 12.6611966 46.1630372)",2,,,,,,,
77512352,,track,False,False,174.939,,"LINESTRING (12.6656084 46.1585167, 12.66587 46.1591385, 12.6657993 46.1600628)",,,,,,,,
77512352,,track,False,True,134.888,,"LINESTRING (12.6656084 46.1585167, 12.6658346 46.1580547, 12.6659016 46.1579436, 12.6665041 46.1576863, 12.6666233 46.1576069)",,,,,,,,
258915089,,track,False,True,298.611,,"LINESTRING (12.6656084 46.1585167, 12.6655519 46.1586846, 12.6655358 46.1587645, 12.6654955 46.1588871, 12.6654258 46.1590599, 12.6654073 46.1591019, 12.6653426 46.1591825, 12.6653158 46.1592289, 12.6653024 46.1592772, 12.6653131 46.1593069, 12.6653346 46.1593478, 12.6653507 46.1593887, 12.665348 46.1594203, 12.6653456 46.1594586, 12.6653105 46.1595559, 12.6652783 46.1596246, 12.6652488 46.1597212, 12.665182 46.1598469, 12.6651549 46.1598829, 12.6651415 46.1599163, 12.6651415 46.1599591, 12.6651388 46.1600427, 12.6651442 46.16013, 12.6651227 46.1602229, 12.6650959 46.1602935, 12.6650583 46.1604068, 12.6650449 46.160509, 12.6650369 46.1605814, 12.6650583 46.1606594, 12.6650798 46.160717, 12.6651415 46.1608025, 12.6652139 46.1608934, 12.6653078 46.1609863, 12.6654057 46.161061)",,,,,,,,
28982717,Via San Martino,tertiary_link,True,False,133.535,SP19,"LINESTRING (12.6593476 46.1312895, 12.659224 46.1311917, 12.6591265 46.1311344, 12.6590443 46.1311006, 12.6589504 46.1310765, 12.6588731 46.131066, 12.6588088 46.1310641, 12.6587095 46.1310734, 12.6586237 46.1310938, 12.6585405 46.1311254, 12.6584772 46.131169, 12.6584185 46.1312256, 12.6583886 46.1312722, 12.6583547 46.1313555, 12.6583258 46.1314639, 12.6582944 46.1316326)",,,,,,,,
77512210,,primary,False,False,240.608,,"LINESTRING (12.6593476 46.1312895, 12.660198 46.1324, 12.6608275 46.1331948)",2,,,,,,,
77512210,,primary,False,True,298.421,,"LINESTRING (12.6593476 46.1312895, 12.6591202 46.1309674, 12.6588849 46.1306395, 12.6587358 46.1304184, 12.6585767 46.1301484, 12.6584118 46.1298224, 12.6583209 46.1296282, 12.6582656 46.1294967, 12.6581408 46.1291606, 12.658036 46.1287778)",2,,,,,,,
77512074,Via della Madonna,residential,False,True,16.697,,"LINESTRING (12.682987 46.0942267, 12.6831706 46.0943063)",,,,,,,,
77512074,Via della Madonna,residential,False,False,319.77299999999997,,"LINESTRING (12.682987 46.0942267, 12.6826586 46.09419, 12.6822342 46.0941859, 12.6816426 46.0941655, 12.6811143 46.0941492, 12.6801025 46.0940921, 12.6798148 46.0940533, 12.6793966 46.0939493, 12.6790478 46.0938799, 12.6788968 46.0938982)",,,,,,,,
77512142,,track,False,False,422.12,,"LINESTRING (12.682987 46.0942267, 12.6830941 46.0937448, 12.6831876 46.0932885, 12.6832302 46.0931212, 12.6832131 46.0928803, 12.6831763 46.0926082, 12.6831791 46.0922822, 12.6832075 46.0919931, 12.6831536 46.0917408, 12.6830544 46.0915622, 12.6829354 46.0914035, 12.6828785 46.0912399, 12.6828265 46.0909932, 12.6826854 46.0906595, 12.6827068 46.0905033)",,,,,,,,
77512095,Via Antonio dell'Agnolo - Pellegrin,unclassified,False,False,632.627,,"LINESTRING (12.6842876 46.128129, 12.6841207 46.1284187, 12.6840023 46.1287593, 12.6838187 46.1291367, 12.6833312 46.1298303, 12.6823132 46.1313093, 12.6818257 46.1320111, 12.6811831 46.1329352, 12.680928 46.1333095)",,,,,,,,
77512304,Via Maniago,tertiary,False,False,495.581,SR251,"LINESTRING (12.6842876 46.128129, 12.6843543 46.1283932, 12.6844067 46.1287346, 12.6843468 46.128977, 12.6841363 46.1294174, 12.6838062 46.1301694, 12.6836166 46.1305952, 12.6834022 46.131055, 12.6832222 46.1314448, 12.6830533 46.13182, 12.6829369 46.1321851, 12.6828885 46.1324272)",,,,,,,,
77512304,Via Maniago,tertiary,False,True,73.61,SR251,"LINESTRING (12.6842876 46.128129, 12.6841874 46.1277325, 12.6841274 46.1274764)",,,,,,,,
77512185,Via della Repubblica,residential,False,True,14.511,,"LINESTRING (12.6827133 46.0963286, 12.6826125 46.0962184)",,,,,,,,
77512140,Via Venezia,residential,False,True,118.786,,"LINESTRING (12.6827133 46.0963286, 12.6828488 46.0963815, 12.6830236 46.0963833, 12.6833065 46.096372, 12.6834642 46.0963862, 12.6838543 46.0964026, 12.6842286 46.0964338)",,,,,,,,
77512185,Via della Repubblica,residential,False,False,44.75,,"LINESTRING (12.6827133 46.0963286, 12.6827654 46.0964572, 12.6828068 46.0965353, 12.6828139 46.0967209)",,,,,,,,
77512111,Via Lido,residential,False,True,110.117,,"LINESTRING (12.6615153 46.1565233, 12.6601004 46.1566652)",,,,,,,,
77512221,Via Enrico Toti,residential,False,True,46.606,,"LINESTRING (12.6615153 46.1565233, 12.6614414 46.1561073)",,,,,,,,
77512111,Via Lido,residential,False,False,159.199,,"LINESTRING (12.6615153 46.1565233, 12.6621019 46.1564626, 12.6627806 46.1563886, 12.6635544 46.1562903)",,,,,,,,
77512146,,unclassified,True,False,103.756,,"LINESTRING (12.6616295 46.1336418, 12.6614785 46.1337805, 12.6614377 46.1339029, 12.6614561 46.1340335, 12.6615744 46.134262, 12.6616629 46.1345144)",,,,,,,,
77512298,,unclassified,False,False,121.17699999999999,,"LINESTRING (12.6616295 46.1336418, 12.6617988 46.133601, 12.6619355 46.1335969, 12.6621007 46.1336275, 12.6622313 46.1336744, 12.6623414 46.1337397, 12.6624802 46.1338682, 12.6627604 46.1342057)",,,,,,,,
204274850,Via John Fitzgerald Kennedy,track,False,True,7.387,,"LINESTRING (12.6731309 46.0980702, 12.6731278 46.0980038)",,,,,,,,
204274850,Via John Fitzgerald Kennedy,track,False,False,35.976,,"LINESTRING (12.6731309 46.0980702, 12.6732839 46.0981783, 12.6734552 46.0983028)",,,,,,,,
371606503,,track,False,False,1189.0240000000006,,"LINESTRING (12.6731309 46.0980702, 12.6726794 46.098108, 12.6722181 46.0981131, 12.6719007 46.098108, 12.6712906 46.0981475, 12.6708516 46.0981406, 12.6704969 46.09812, 12.6697454 46.0981578, 12.6688674 46.098194, 12.6677365 46.0982387, 12.6668485 46.0982671, 12.6663785 46.0982915, 12.6654069 46.0983912, 12.664723 46.098469, 12.6639338 46.0985444, 12.6631867 46.0986271, 12.6625413 46.0987001, 12.6624578 46.0987055, 12.6624156 46.0987124, 12.662397 46.0987356, 12.6623784 46.0987907, 12.6623797 46.0989455, 12.6624142 46.0991312, 12.6624055 46.0992455, 12.6624614 46.0997342, 12.6624859 46.1000601, 12.662507 46.1002328, 12.6625385 46.1002936, 12.6625771 46.1003131, 12.6626824 46.1003082, 12.6628016 46.1003155, 12.6628612 46.1003568, 12.6629244 46.1007703, 12.6629419 46.1009186, 12.6629945 46.1010013, 12.6630857 46.1010767, 12.6631348 46.1012932, 12.6631559 46.1016507, 12.6631669 46.101698)",,,,,,,,
77512079,Piazza Giulio Cesare,unclassified,True,False,22.804,,"LINESTRING (12.6835706 46.0971267, 12.6836201 46.0971661, 12.6836674 46.0972359, 12.6836755 46.0973114)",,,,,,,,
77512156,Via Stazione,tertiary,False,False,23.015,SP19,"LINESTRING (12.6588569 46.1536607, 12.658752 46.1534669)",,,,,,,,
77512156,Via Stazione,tertiary,False,True,41.137,SP19,"LINESTRING (12.6588569 46.1536607, 12.6590444 46.1540071)",,,,,,,,
77512337,Via Edmondo De Amicis,residential,False,True,223.212,,"LINESTRING (12.6588569 46.1536607, 12.6573322 46.1543526, 12.6564421 46.1547703)",,,,,,,,
77512118,Via Partidor,track,False,False,358.734,,"LINESTRING (12.695715 46.0989981, 12.6958155 46.0989967, 12.6960167 46.0990166, 12.6961074 46.0990308, 12.6961953 46.0990704, 12.6963172 46.099113, 12.6964079 46.0991215, 12.6965609 46.0991101, 12.6966772 46.0990903, 12.6968104 46.0990846, 12.6969549 46.0991016, 12.6970627 46.0990761, 12.6972044 46.0990591, 12.6973036 46.0990138, 12.6974113 46.0989826, 12.6975559 46.0989599, 12.6976324 46.0989684, 12.6976607 46.0990024, 12.6976607 46.0991101, 12.6976494 46.0993114, 12.6976352 46.0998414, 12.6976324 46.1001334, 12.6976437 46.1003828, 12.6976262 46.1008004)",,,,,,,,
77512118,Via Partidor,track,False,True,200.195,,"LINESTRING (12.695715 46.0989981, 12.6956312 46.0990024, 12.6953931 46.0990223, 12.6952117 46.0990478, 12.6950218 46.0990931, 12.6949538 46.0991441, 12.6949821 46.0992575, 12.6949849 46.0994928, 12.6948479 46.1003761)",,,,,,,,
"[77512330, 332035219, 332035222]",,track,False,False,23.943,,"LINESTRING (12.695715 46.0989981, 12.6956988 46.0989424, 12.695678 46.0988407, 12.6956504 46.0987883)",,yes,,,,,,
77512073,Vicolo Cavallotti,residential,False,True,1.951,,"LINESTRING (12.6445145 46.1536804, 12.6445187 46.1536631)",,,,,,,,
77512073,Vicolo Cavallotti,residential,False,False,54.948,,"LINESTRING (12.6445145 46.1536804, 12.6445442 46.1537502, 12.6446367 46.1538113, 12.6447048 46.1538724, 12.6447083 46.1539562, 12.6446856 46.1541273)",,,,,,,,
380746105,Vicolo Cavallotti,track,False,True,43.74,,"LINESTRING (12.6445145 46.1536804, 12.6443578 46.1539868, 12.6443353 46.1540533)",,,,,,,,
28982718,Via dell'Omo,unclassified,False,True,342.41900000000004,,"LINESTRING (12.6616892 46.1524175, 12.6606143 46.1508275, 12.660167 46.1501008, 12.6597647 46.1497211, 12.6596934 46.1496825)",,,50,,,,,
77512112,,primary,True,False,17.278,NSA30dir,"LINESTRING (12.6616892 46.1524175, 12.6617359 46.1524109, 12.6617683 46.1524116, 12.6618148 46.1524207, 12.6618412 46.1524309, 12.6618508 46.1524358, 12.6618872 46.1524632)",2,,,roundabout,,,,
77512131,Via Maniana,residential,False,False,201.075,,"LINESTRING (12.6375811 46.1401932, 12.6389332 46.1417399)",,,,,,,,
77512131,Via Maniana,residential,False,True,28.541,,"LINESTRING (12.6375811 46.1401932, 12.6373759 46.1399795)",,,,,,,,
77512212,Via Giacomo Matteotti,residential,False,False,142.113,,"LINESTRING (12.6375811 46.1401932, 12.6361652 46.1410123)",,,,,,,,
294480348,Via della Croce,unclassified,False,False,163.71099999999998,,"LINESTRING (12.6580397 46.1404412, 12.6588639 46.1404943, 12.6590691 46.1405222, 12.6592261 46.1405589, 12.6594393 46.1406419, 12.6596323 46.1407923, 12.6598118 46.1410301)",,,,,,,,
294480358,Via della Croce,unclassified,True,False,28.363,,"LINESTRING (12.6580397 46.1404412, 12.6578232 46.1404625, 12.6576785 46.1404884)",,,,,,,,
77512358,Via don Attilio Castellarin,residential,False,True,93.683,,"LINESTRING (12.645025 46.1513926, 12.643906 46.1517226)",,,,,,,,
77512229,Via don Attilio Castellarin,residential,False,True,179.50199999999998,,"LINESTRING (12.645025 46.1513926, 12.6448709 46.151117, 12.644782 46.1511045, 12.6436176 46.151445, 12.6435911 46.1515373, 12.643906 46.1517226)",,,,,,,,
77512358,Via don Attilio Castellarin,residential,False,False,86.36800000000001,,"LINESTRING (12.645025 46.1513926, 12.645727 46.1511959, 12.6457763 46.1511409, 12.6456792 46.150966)",,,,,,,,
77512213,Via Calle di Ferro,residential,False,True,86.55799999999999,,"LINESTRING (12.6611254 46.1619918, 12.6609934 46.1619418, 12.6608883 46.1618968, 12.6608246 46.1618525, 12.660771 46.1617574, 12.6608003 46.1615493, 12.660864 46.1613977, 12.6608854 46.1613426)",,,,,,,,
77512366,Via Roma,secondary,True,False,107.167,SP29,"LINESTRING (12.6611254 46.1619918, 12.6611958 46.1618653, 12.6613781 46.1614604, 12.6614555 46.1610599)",,,,,,,,
77512077,Largo Giuseppe Garibaldi,residential,False,False,39.763,,"LINESTRING (12.6312072 46.1432208, 12.6307936 46.143123, 12.6307274 46.143093)",,,,,,,,
77512321,Via al Monte,residential,False,True,149.995,,"LINESTRING (12.6312072 46.1432208, 12.631483 46.1432518, 12.6321451 46.1433316, 12.6327402 46.1434078, 12.6331266 46.1434459)",,,,,,,,
151649370,Via Risorgimento,residential,False,False,114.538,,"LINESTRING (12.6312072 46.1432208, 12.6311151 46.1435772, 12.6311086 46.1437321, 12.6312112 46.1438805, 12.6315035 46.1441641)",,,,,,,,
77512082,Via di Siesto,unclassified,False,False,29.02,,"LINESTRING (12.6650264 46.1329464, 12.6647474 46.1331217)",,,,,,,,
77512082,Via di Siesto,unclassified,False,True,106.53200000000001,,"LINESTRING (12.6650264 46.1329464, 12.6659259 46.1329909, 12.6664065 46.1329834)",,,,,,,,
184311754,,track,False,False,370.60900000000004,,"LINESTRING (12.6650264 46.1329464, 12.6648156 46.1328281, 12.6638704 46.1327083, 12.6626898 46.1325962, 12.6612635 46.1324413, 12.6604777 46.1323449, 12.6603376 46.1323217)",,,,,,,,
184311754,,track,False,True,315.309,,"LINESTRING (12.6650264 46.1329464, 12.6652222 46.1327722, 12.665434 46.1325789, 12.6657049 46.1324153, 12.665949 46.1321848, 12.6664345 46.1316049, 12.6670756 46.1311365, 12.6675173 46.1307147)",,,,,,,,
77512185,Via della Repubblica,residential,False,False,14.511,,"LINESTRING (12.6826125 46.0962184, 12.6827133 46.0963286)",,,,,,,,
77512097,Via Trieste,residential,False,False,33.142,,"LINESTRING (12.6826125 46.0962184, 12.6822431 46.0961469, 12.6821981 46.0961394)",,,,,,,,
77512185,Via della Repubblica,residential,False,True,220.09900000000002,,"LINESTRING (12.6826125 46.0962184, 12.6827577 46.0960642, 12.6829318 46.0958139, 12.6829717 46.0955091, 12.6830443 46.0949032, 12.6831706 46.0943063)",,,,,,,,
77512119,Via Fradeis,residential,False,True,141.867,,"LINESTRING (12.6575953 46.1517915, 12.6569447 46.1522408, 12.6564158 46.1525725, 12.6562645 46.152673)",,,,,,,,
176651628,Via Stazione,tertiary,False,True,33.208,SP19,"LINESTRING (12.6575953 46.1517915, 12.6577885 46.1520155, 12.6578135 46.152049)",,,,,,,,
1075178267,Via Stazione,tertiary,False,False,293.016,SP19,"LINESTRING (12.6575953 46.1517915, 12.6575363 46.1517196, 12.6570641 46.1512275, 12.6564593 46.1505962, 12.6560262 46.1501429, 12.6557021 46.1497886, 12.655481 46.1496028)",2,,,,,,,
204276140,Via Della Croce,unclassified,False,True,15.877,,"LINESTRING (12.664361 46.1494524, 12.6644642 46.149576)",,,,,,,,
204370149,Via della Croce,unclassified,False,True,18.436,,"LINESTRING (12.664361 46.1494524, 12.6642321 46.1493127)",,,,,,,,
"[77512192, 77512138, 77512302]",,primary,False,False,387.973,NSA30dir,"LINESTRING (12.664361 46.1494524, 12.6642301 46.149668, 12.6640131 46.1499835, 12.6633282 46.1509042, 12.6627288 46.151719, 12.6623228 46.1521625, 12.6619953 46.1524225, 12.6618872 46.1524632)",2,yes,,,,,,
77512138,,primary,False,True,428.0210000000001,NSA30dir,"LINESTRING (12.664361 46.1494524, 12.6648676 46.1487217, 12.6650996 46.1484195, 12.665372 46.1481383, 12.6658378 46.1477939, 12.6663497 46.1475401, 12.6669326 46.1473714, 12.6675319 46.1472631, 12.6683626 46.1471706)",2,,,,,,,
