osmid,y,x,street_count,highway,geometry,lts,message
8447260799,45.883413,11.0203506,4,crossing,POINT (11.0203506 45.883413),,Node not found in edges
8447260800,45.8833828,11.0203943,4,crossing,POINT (11.0203943 45.8833828),,Node not found in edges
8447271549,45.8842517,11.0178799,3,,POINT (11.0178799 45.8842517),,Node not found in edges
8447271556,45.8842714,11.0180118,3,,POINT (11.0180118 45.8842714),,Node not found in edges
8447405780,45.8841763,11.0187301,3,,POINT (11.0187301 45.8841763),2.0,Node LTS is max intersecting LTS
8447482448,45.8851297,11.0192724,3,,POINT (11.0192724 45.8851297),,Node not found in edges
8447482449,45.8849599,11.0192743,3,,POINT (11.0192743 45.8849599),,Node not found in edges
8447482450,45.8851311,11.0200516,3,,POINT (11.0200516 45.8851311),,Node not found in edges
8447482452,45.8849587,11.0188961,1,,POINT (11.0188961 45.8849587),,Node not found in edges
8447482453,45.8851301,11.0194955,3,,POINT (11.0194955 45.8851301),,Node not found in edges
8447482455,45.8851781,11.0198925,1,,POINT (11.0198925 45.8851781),,Node not found in edges
8447482486,45.8849593,11.0190798,4,crossing,POINT (11.0190798 45.8849593),,Node not found in edges
8447508184,45.884381,11.0184249,1,,POINT (11.0184249 45.884381),,Node not found in edges
8447508186,45.8848607,11.0180993,3,,POINT (11.0180993 45.8848607),,Node not found in edges
8447541919,45.8847341,11.0176972,3,,POINT (11.0176972 45.8847341),1.0,Node LTS is max intersecting LTS
8447541924,45.8847501,11.0176829,3,,POINT (11.0176829 45.8847501),3.0,Node LTS is max intersecting LTS
8447541926,45.8847847,11.0177881,3,,POINT (11.0177881 45.8847847),3.0,Node LTS is max intersecting LTS
8447590377,45.8841429,11.0202654,4,,POINT (11.0202654 45.8841429),,Node not found in edges
8447590388,45.884411,11.0192827,3,,POINT (11.0192827 45.884411),,Node not found in edges
8447590392,45.8845676,11.0201083,1,,POINT (11.0201083 45.8845676),,Node not found in edges
8447590393,45.8845648,11.0197515,3,,POINT (11.0197515 45.8845648),,Node not found in edges
8447590400,45.8842491,11.0197095,3,,POINT (11.0197095 45.8842491),,Node not found in edges
8447590401,45.8845637,11.0196161,3,,POINT (11.0196161 45.8845637),,Node not found in edges
8447590408,45.8842567,11.019609,3,,POINT (11.019609 45.8842567),,Node not found in edges
8447590626,45.8844374,11.0192644,3,,POINT (11.0192644 45.8844374),,Node not found in edges
8447590761,45.8838242,11.0209501,3,,POINT (11.0209501 45.8838242),2.0,Node LTS is max intersecting LTS
8447590767,45.8836962,11.0206023,3,,POINT (11.0206023 45.8836962),2.0,Node LTS is max intersecting LTS
8447590769,45.8839707,11.0202822,3,,POINT (11.0202822 45.8839707),2.0,Node LTS is max intersecting LTS
8447590785,45.8840322,11.020289,3,,POINT (11.020289 45.8840322),2.0,Node LTS is max intersecting LTS
8447590788,45.8836544,11.0204933,3,,POINT (11.0204933 45.8836544),2.0,Node LTS is max intersecting LTS
8449314417,45.8841017,11.0203709,3,,POINT (11.0203709 45.8841017),,Node not found in edges
8449314433,45.8841265,11.0214098,3,,POINT (11.0214098 45.8841265),1.0,Node LTS is max intersecting LTS
8449314436,45.8841699,11.0213911,3,,POINT (11.0213911 45.8841699),,Node not found in edges
8449314454,45.8842118,11.0205041,4,,POINT (11.0205041 45.8842118),,Node not found in edges
8449314468,45.8854716,11.0202724,3,,POINT (11.0202724 45.8854716),,Node not found in edges
8449314473,45.8860131,11.0200958,3,,POINT (11.0200958 45.8860131),,Node not found in edges
8449314487,45.8851313,11.02021,4,crossing,POINT (11.02021 45.8851313),,Node not found in edges
8449379448,45.8852836,11.0176013,2,,POINT (11.0176013 45.8852836),2.0,Node LTS is max intersecting LTS
8449637202,45.8855524,11.0180626,1,,POINT (11.0180626 45.8855524),,Node not found in edges
8449653317,45.8858819,11.0182969,3,,POINT (11.0182969 45.8858819),2.0,Node LTS is max intersecting LTS
8449764772,45.8871153,11.0168666,3,,POINT (11.0168666 45.8871153),2.0,Node LTS is max intersecting LTS
8449830137,45.8835842,11.0203822,3,,POINT (11.0203822 45.8835842),,Node not found in edges
8449830139,45.8834652,11.02008,3,,POINT (11.02008 45.8834652),,Node not found in edges
8449830140,45.8835364,11.0200322,3,,POINT (11.0200322 45.8835364),,Node not found in edges
8449830141,45.8834979,11.020058,4,crossing,POINT (11.020058 45.8834979),2.0,Node LTS is max intersecting LTS
8449830152,45.8836473,11.0203378,3,,POINT (11.0203378 45.8836473),,Node not found in edges
8449830175,45.8840431,11.0201236,4,crossing,POINT (11.0201236 45.8840431),2.0,Node LTS is max intersecting LTS
8449830194,45.8837221,11.0208827,4,crossing,POINT (11.0208827 45.8837221),3.0,Node LTS is max intersecting LTS
8450078449,45.8843904,11.0180308,1,,POINT (11.0180308 45.8843904),,Node not found in edges
8450078552,45.8852506,11.0175733,1,,POINT (11.0175733 45.8852506),,Node not found in edges
8450078554,45.8852343,11.017619,3,,POINT (11.017619 45.8852343),2.0,Node LTS is max intersecting LTS
8450130109,45.8831222,11.0206181,1,,POINT (11.0206181 45.8831222),,Node not found in edges
8450199348,45.8802901,11.0199164,3,,POINT (11.0199164 45.8802901),1.0,Node LTS is max intersecting LTS
8450199349,45.8802279,11.0198599,3,,POINT (11.0198599 45.8802279),,Node not found in edges
8450199350,45.8801879,11.0199467,3,,POINT (11.0199467 45.8801879),,Node not found in edges
8450265491,45.8810614,11.0209567,1,,POINT (11.0209567 45.8810614),2.0,Node LTS is max intersecting LTS
8450265501,45.8807967,11.0212194,3,,POINT (11.0212194 45.8807967),2.0,Node LTS is max intersecting LTS
8450338850,45.8861437,11.0196617,1,,POINT (11.0196617 45.8861437),,Node not found in edges
8450338873,45.8854686,11.0201718,3,,POINT (11.0201718 45.8854686),,Node not found in edges
8450338874,45.8854704,11.0202334,4,crossing,POINT (11.0202334 45.8854704),2.0,Node LTS is max intersecting LTS
8450416435,45.8724413,11.0203818,3,,POINT (11.0203818 45.8724413),4.0,Node LTS is max intersecting LTS
8450416461,45.8722045,11.0205843,3,,POINT (11.0205843 45.8722045),4.0,Node LTS is max intersecting LTS
8450416463,45.8717502,11.0207852,3,,POINT (11.0207852 45.8717502),4.0,Node LTS is max intersecting LTS
8450416464,45.8719286,11.0207962,4,,POINT (11.0207962 45.8719286),4.0,Node LTS is max intersecting LTS
8450416472,45.8722293,11.0208936,3,,POINT (11.0208936 45.8722293),4.0,Node LTS is max intersecting LTS
