osmid,y,x,highway,street_count,geometry,lts,message
2736062819,46.4919093,11.3449532,,4,POINT (11.3449532 46.4919093),1.0,Node LTS is max intersecting LTS
2740290245,46.4980875,11.3571496,,3,POINT (11.3571496 46.4980875),2.0,Node LTS is max intersecting LTS
2740290252,46.4981764,11.3573392,,2,POINT (11.3573392 46.4981764),,Node not found in edges
2740290265,46.4999626,11.3596375,,1,POINT (11.3596375 46.4999626),,Node not found in edges
2786547818,46.4738979,11.3107771,,3,POINT (11.3107771 46.4738979),1.0,Node LTS is max intersecting LTS
2807919609,46.4547507,11.3064284,,1,POINT (11.3064284 46.4547507),2.0,Node LTS is max intersecting LTS
2807919665,46.4562364,11.3089818,,1,POINT (11.3089818 46.4562364),2.0,Node LTS is max intersecting LTS
2807919673,46.4547285,11.3115217,,1,POINT (11.3115217 46.4547285),2.0,Node LTS is max intersecting LTS
2904808057,46.5058245,11.332231,,3,POINT (11.332231 46.5058245),,Node not found in edges
2907076745,46.5031806,11.3344142,,3,POINT (11.3344142 46.5031806),4.0,Node LTS is max intersecting LTS
2907076748,46.5030997,11.334439,,4,POINT (11.334439 46.5030997),4.0,Node LTS is max intersecting LTS
2907076755,46.5031551,11.3341561,,3,POINT (11.3341561 46.5031551),,Node not found in edges
2907076762,46.5037046,11.3338401,,3,POINT (11.3338401 46.5037046),,Node not found in edges
2907076766,46.5032204,11.3341675,,3,POINT (11.3341675 46.5032204),,Node not found in edges
2907076767,46.5032962,11.3344499,,3,POINT (11.3344499 46.5032962),,Node not found in edges
2907076768,46.5037305,11.3341759,,3,POINT (11.3341759 46.5037305),,Node not found in edges
2907076770,46.5040194,11.3334948,,3,POINT (11.3334948 46.5040194),,Node not found in edges
2907076782,46.5055745,11.3322788,crossing,4,POINT (11.3322788 46.5055745),3.0,Node LTS is max intersecting LTS
2907268884,46.5057539,11.3367252,,3,POINT (11.3367252 46.5057539),,Node not found in edges
2907268885,46.5040477,11.3335821,,3,POINT (11.3335821 46.5040477),,Node not found in edges
2907320391,46.500938,11.3454339,,3,POINT (11.3454339 46.500938),,Node not found in edges
2907320395,46.5011298,11.345274,,3,POINT (11.345274 46.5011298),,Node not found in edges
2907320396,46.5012457,11.3451847,,3,POINT (11.3451847 46.5012457),,Node not found in edges
2907321802,46.5018368,11.3450365,,3,POINT (11.3450365 46.5018368),,Node not found in edges
2907321835,46.502159,11.3448886,,3,POINT (11.3448886 46.502159),,Node not found in edges
2907321836,46.5017124,11.3443411,,1,POINT (11.3443411 46.5017124),,Node not found in edges
2907321838,46.5020526,11.3444297,,1,POINT (11.3444297 46.5020526),,Node not found in edges
2907321890,46.5014027,11.3419444,,3,POINT (11.3419444 46.5014027),,Node not found in edges
2907321900,46.501663,11.3402512,crossing,4,POINT (11.3402512 46.501663),2.0,Node LTS is max intersecting LTS
2907322002,46.5018553,11.3391302,crossing,4,POINT (11.3391302 46.5018553),1.0,Node LTS is max intersecting LTS
2907322006,46.5016835,11.3403645,,4,POINT (11.3403645 46.5016835),,Node not found in edges
2907322007,46.5019778,11.3404689,,1,POINT (11.3404689 46.5019778),,Node not found in edges
2907322008,46.5017025,11.3402656,crossing,4,POINT (11.3402656 46.5017025),2.0,Node LTS is max intersecting LTS
2907322013,46.5006276,11.3396586,,3,POINT (11.3396586 46.5006276),1.0,Node LTS is max intersecting LTS
2907322014,46.5006022,11.3396065,,3,POINT (11.3396065 46.5006022),1.0,Node LTS is max intersecting LTS
2907322022,46.5006036,11.3399897,,3,POINT (11.3399897 46.5006036),1.0,Node LTS is max intersecting LTS
2907322027,46.5016492,11.3403528,,4,POINT (11.3403528 46.5016492),1.0,Node LTS is max intersecting LTS
2907322028,46.5019012,11.3390507,,3,POINT (11.3390507 46.5019012),,Node not found in edges
2907322030,46.5017421,11.3400884,,3,POINT (11.3400884 46.5017421),,Node not found in edges
2907322032,46.5018702,11.3390369,crossing,4,POINT (11.3390369 46.5018702),1.0,Node LTS is max intersecting LTS
2907322033,46.5017381,11.3389926,,3,POINT (11.3389926 46.5017381),,Node not found in edges
2907322039,46.5017159,11.3391305,crossing,4,POINT (11.3391305 46.5017159),,Node not found in edges
2907364353,46.5032546,11.3343018,crossing,4,POINT (11.3343018 46.5032546),3.0,Node LTS is max intersecting LTS
2907364355,46.5039459,11.3335563,,4,POINT (11.3335563 46.5039459),3.0,Node LTS is max intersecting LTS
2907364356,46.5040319,11.3335336,crossing,4,POINT (11.3335336 46.5040319),2.0,Node LTS is max intersecting LTS
2907364358,46.5018148,11.339016,crossing,4,POINT (11.339016 46.5018148),3.0,Node LTS is max intersecting LTS
2907364359,46.5031012,11.3341633,crossing,4,POINT (11.3341633 46.5031012),3.0,Node LTS is max intersecting LTS
2911988082,46.5015935,11.3447771,,1,POINT (11.3447771 46.5015935),,Node not found in edges
2911988083,46.5008872,11.3452894,,3,POINT (11.3452894 46.5008872),,Node not found in edges
2911996260,46.4970513,11.3802393,,3,POINT (11.3802393 46.4970513),4.0,Node LTS is max intersecting LTS
2911996268,46.4967314,11.3812326,,1,POINT (11.3812326 46.4967314),,Node not found in edges
2912363466,46.5041054,11.3345989,,3,POINT (11.3345989 46.5041054),,Node not found in edges
2912363467,46.5041447,11.3346349,,3,POINT (11.3346349 46.5041447),,Node not found in edges
2912363468,46.504018,11.3346854,,3,POINT (11.3346854 46.504018),,Node not found in edges
2912363471,46.504384,11.3344218,,3,POINT (11.3344218 46.504384),,Node not found in edges
2912365890,46.5019972,11.3345404,,4,POINT (11.3345404 46.5019972),,Node not found in edges
2912365891,46.5021685,11.3349954,,3,POINT (11.3349954 46.5021685),,Node not found in edges
2912365898,46.5012921,11.3339985,,3,POINT (11.3339985 46.5012921),,Node not found in edges
2912366105,46.5012958,11.3341669,,3,POINT (11.3341669 46.5012958),,Node not found in edges
2912366120,46.5003021,11.33652,,3,POINT (11.33652 46.5003021),,Node not found in edges
2912366124,46.5013968,11.3358879,,4,POINT (11.3358879 46.5013968),,Node not found in edges
2912374455,46.5009207,11.3363792,,3,POINT (11.3363792 46.5009207),,Node not found in edges
2912374467,46.5020351,11.3371892,crossing,4,POINT (11.3371892 46.5020351),2.0,Node LTS is max intersecting LTS
2912374471,46.5022581,11.336087,,3,POINT (11.336087 46.5022581),,Node not found in edges
2912419719,46.5008057,11.3364599,,3,POINT (11.3364599 46.5008057),,Node not found in edges
2912419732,46.5002182,11.3365736,,3,POINT (11.3365736 46.5002182),,Node not found in edges
2912419733,46.5003749,11.3365288,,3,POINT (11.3365288 46.5003749),,Node not found in edges
2912419734,46.5004252,11.3367191,,3,POINT (11.3367191 46.5004252),,Node not found in edges
2912419747,46.5001908,11.3366385,,3,POINT (11.3366385 46.5001908),,Node not found in edges
2912419748,46.5002474,11.3368406,,3,POINT (11.3368406 46.5002474),,Node not found in edges
2912419749,46.5003963,11.336818,,3,POINT (11.336818 46.5003963),,Node not found in edges
2912419750,46.5002967,11.3368813,,3,POINT (11.3368813 46.5002967),,Node not found in edges
2912419758,46.5005225,11.3395952,,3,POINT (11.3395952 46.5005225),1.0,Node LTS is max intersecting LTS
2912419769,46.5000568,11.3383893,,3,POINT (11.3383893 46.5000568),,Node not found in edges
2912419770,46.4998604,11.3368199,,3,POINT (11.3368199 46.4998604),,Node not found in edges
2912419774,46.4998821,11.3371165,,3,POINT (11.3371165 46.4998821),,Node not found in edges
2934184448,46.4744822,11.3131608,,3,POINT (11.3131608 46.4744822),2.0,Node LTS is max intersecting LTS
2934184453,46.4759658,11.3150363,,3,POINT (11.3150363 46.4759658),2.0,Node LTS is max intersecting LTS
2936096015,46.494294,11.3283054,,3,POINT (11.3283054 46.494294),3.0,Node LTS is max intersecting LTS
2936096020,46.4945785,11.3280093,,1,POINT (11.3280093 46.4945785),,Node not found in edges
2969327525,46.474385,11.317479,,3,POINT (11.317479 46.474385),,Node not found in edges
2989058076,46.4927907,11.3150989,,3,POINT (11.3150989 46.4927907),1.0,Node LTS is max intersecting LTS
2994036941,46.4972168,11.3028256,,4,POINT (11.3028256 46.4972168),3.0,Node LTS is max intersecting LTS
2999748581,46.4875505,11.3068197,,3,POINT (11.3068197 46.4875505),3.0,Node LTS is max intersecting LTS
2999748582,46.4865059,11.3071821,,1,POINT (11.3071821 46.4865059),2.0,Node LTS is max intersecting LTS
3003669629,46.4862666,11.2959698,crossing,3,POINT (11.2959698 46.4862666),,Node not found in edges
3003669630,46.4861538,11.2966838,,3,POINT (11.2966838 46.4861538),,Node not found in edges
3017983531,46.5041053,11.3340544,,1,POINT (11.3340544 46.5041053),,Node not found in edges
3024522565,46.4749365,11.3020235,,3,POINT (11.3020235 46.4749365),3.0,Node LTS is max intersecting LTS
3024522568,46.4752118,11.302678,,1,POINT (11.302678 46.4752118),3.0,Node LTS is max intersecting LTS
3024522570,46.4753225,11.3025882,,3,POINT (11.3025882 46.4753225),3.0,Node LTS is max intersecting LTS
3024522573,46.4755025,11.3027174,,3,POINT (11.3027174 46.4755025),,Node not found in edges
3034267813,46.4901385,11.3147439,,3,POINT (11.3147439 46.4901385),,Node not found in edges
3035646364,46.4697876,11.3115219,,1,POINT (11.3115219 46.4697876),,Node not found in edges
3035646373,46.470249,11.3114426,,3,POINT (11.3114426 46.470249),1.0,Node LTS is max intersecting LTS
3035646388,46.4704784,11.30993,,1,POINT (11.30993 46.4704784),,Node not found in edges
3035646392,46.470524,11.3097313,,3,POINT (11.3097313 46.470524),3.0,Node LTS is max intersecting LTS
3035646425,46.4733553,11.3119253,,3,POINT (11.3119253 46.4733553),1.0,Node LTS is max intersecting LTS
3035646432,46.4736086,11.310426,,1,POINT (11.310426 46.4736086),,Node not found in edges
3036058535,46.4743996,11.3111259,,3,POINT (11.3111259 46.4743996),3.0,Node LTS is max intersecting LTS
3036058537,46.4746323,11.3104841,,1,POINT (11.3104841 46.4746323),,Node not found in edges
3040766881,46.498569,11.354995,,1,POINT (11.354995 46.498569),,Node not found in edges
3055025501,46.5025405,11.3304196,,4,POINT (11.3304196 46.5025405),2.0,Node LTS is max intersecting LTS
3055025503,46.5030214,11.327238,,4,POINT (11.327238 46.5030214),,Node not found in edges
3055025504,46.5030342,11.3269455,,4,POINT (11.3269455 46.5030342),,Node not found in edges
3055025505,46.5030494,11.3260679,,4,POINT (11.3260679 46.5030494),3.0,Node LTS is max intersecting LTS
3120625990,46.4995218,11.3100482,,3,POINT (11.3100482 46.4995218),,Node not found in edges
3120649702,46.4943766,11.3109798,,3,POINT (11.3109798 46.4943766),,Node not found in edges
3120649709,46.4942266,11.3100815,,3,POINT (11.3100815 46.4942266),3.0,Node LTS is max intersecting LTS
3132954027,46.4880483,11.3343856,,4,POINT (11.3343856 46.4880483),1.0,Node LTS is max intersecting LTS
3144379576,46.4835699,11.3398205,,1,POINT (11.3398205 46.4835699),,Node not found in edges
3144379581,46.4837459,11.3398169,,3,POINT (11.3398169 46.4837459),3.0,Node LTS is max intersecting LTS
3157687436,46.498325,11.3062483,,3,POINT (11.3062483 46.498325),3.0,Node LTS is max intersecting LTS
3186143167,46.49023,11.3441563,,3,POINT (11.3441563 46.49023),,Node not found in edges
3186143168,46.4907793,11.3438127,,1,POINT (11.3438127 46.4907793),,Node not found in edges
3186143169,46.4905053,11.3443972,,3,POINT (11.3443972 46.4905053),,Node not found in edges
3186143170,46.4908243,11.344062,,3,POINT (11.344062 46.4908243),,Node not found in edges
3186143171,46.490712,11.3439564,,3,POINT (11.3439564 46.490712),,Node not found in edges
3186143172,46.490517,11.3435473,,1,POINT (11.3435473 46.490517),,Node not found in edges
3221108361,46.5032827,11.2996571,,2,POINT (11.2996571 46.5032827),,Node not found in edges
3254384773,46.5026117,11.3314569,,3,POINT (11.3314569 46.5026117),1.0,Node LTS is max intersecting LTS
3254384775,46.5026406,11.3317116,,3,POINT (11.3317116 46.5026406),,Node not found in edges
3254384782,46.5027331,11.331696,,3,POINT (11.331696 46.5027331),,Node not found in edges
3254384783,46.5027371,11.3315436,crossing,4,POINT (11.3315436 46.5027371),2.0,Node LTS is max intersecting LTS
3290104103,46.4853418,11.3441665,,3,POINT (11.3441665 46.4853418),1.0,Node LTS is max intersecting LTS
3290108981,46.4850097,11.3442939,,3,POINT (11.3442939 46.4850097),1.0,Node LTS is max intersecting LTS
3290108988,46.4853044,11.3446248,crossing,4,POINT (11.3446248 46.4853044),3.0,Node LTS is max intersecting LTS
3290108989,46.4853527,11.3445517,,3,POINT (11.3445517 46.4853527),1.0,Node LTS is max intersecting LTS
3298626996,46.4934029,11.3101639,,4,POINT (11.3101639 46.4934029),,Node not found in edges
3319844562,46.4703448,11.3376548,,3,POINT (11.3376548 46.4703448),,Node not found in edges
3319844565,46.4702306,11.3377095,,3,POINT (11.3377095 46.4702306),,Node not found in edges
3319844566,46.4702735,11.3375689,,3,POINT (11.3375689 46.4702735),,Node not found in edges
3319844567,46.4702537,11.3376335,,3,POINT (11.3376335 46.4702537),,Node not found in edges
3319844570,46.4691127,11.3365276,,3,POINT (11.3365276 46.4691127),,Node not found in edges
3319844571,46.4703044,11.3374676,,3,POINT (11.3374676 46.4703044),,Node not found in edges
3319844572,46.469907,11.3372177,,3,POINT (11.3372177 46.469907),,Node not found in edges
3319857866,46.4738944,11.3373579,,3,POINT (11.3373579 46.4738944),3.0,Node LTS is max intersecting LTS
3319857869,46.4734031,11.3373429,,3,POINT (11.3373429 46.4734031),3.0,Node LTS is max intersecting LTS
3319857870,46.4738675,11.337262,,3,POINT (11.337262 46.4738675),,Node not found in edges
3319857871,46.4734477,11.337245,,3,POINT (11.337245 46.4734477),,Node not found in edges
3324467543,46.5092392,11.3528626,,3,POINT (11.3528626 46.5092392),3.0,Node LTS is max intersecting LTS
3324467544,46.5088085,11.3521091,,1,POINT (11.3521091 46.5088085),,Node not found in edges
3324467554,46.5068015,11.3558454,,3,POINT (11.3558454 46.5068015),,Node not found in edges
3324467560,46.5067967,11.3559301,,1,POINT (11.3559301 46.5067967),,Node not found in edges
3324467867,46.5067873,11.3543546,,3,POINT (11.3543546 46.5067873),2.0,Node LTS is max intersecting LTS
3324467878,46.5068795,11.3543824,,3,POINT (11.3543824 46.5068795),3.0,Node LTS is max intersecting LTS
3347275593,46.4993315,11.315098,,1,POINT (11.315098 46.4993315),,Node not found in edges
3347288294,46.4934941,11.3143575,,4,POINT (11.3143575 46.4934941),1.0,Node LTS is max intersecting LTS
3356145154,46.4975646,11.3551835,crossing,3,POINT (11.3551835 46.4975646),2.0,Node LTS is max intersecting LTS
3356145172,46.4973989,11.3530157,,1,POINT (11.3530157 46.4973989),,Node not found in edges
3371071149,46.4967546,11.3580548,,3,POINT (11.3580548 46.4967546),3.0,Node LTS is max intersecting LTS
3396974398,46.5053037,11.3331378,crossing,4,POINT (11.3331378 46.5053037),2.0,Node LTS is max intersecting LTS
3396977045,46.5058325,11.3330037,crossing,4,POINT (11.3330037 46.5058325),2.0,Node LTS is max intersecting LTS
3396981367,46.5057803,11.3329696,crossing,4,POINT (11.3329696 46.5057803),2.0,Node LTS is max intersecting LTS
3396981407,46.5052768,11.333203,crossing,4,POINT (11.333203 46.5052768),2.0,Node LTS is max intersecting LTS
3399283743,46.5057277,11.3366971,crossing,4,POINT (11.3366971 46.5057277),2.0,Node LTS is max intersecting LTS
3399283750,46.5043518,11.3344536,crossing,4,POINT (11.3344536 46.5043518),3.0,Node LTS is max intersecting LTS
3399283755,46.504567,11.3331176,,4,POINT (11.3331176 46.504567),,Node not found in edges
3399298994,46.5004044,11.336635,crossing,4,POINT (11.336635 46.5004044),2.0,Node LTS is max intersecting LTS
3399298995,46.5003497,11.3368474,crossing,4,POINT (11.3368474 46.5003497),2.0,Node LTS is max intersecting LTS
3399298996,46.5002227,11.3367525,,4,POINT (11.3367525 46.5002227),2.0,Node LTS is max intersecting LTS
3399298997,46.5002538,11.3365517,crossing,4,POINT (11.3365517 46.5002538),2.0,Node LTS is max intersecting LTS
3399298998,46.5009728,11.3350195,crossing,4,POINT (11.3350195 46.5009728),,Node not found in edges
3399298999,46.5012938,11.3340784,,4,POINT (11.3340784 46.5012938),3.0,Node LTS is max intersecting LTS
3399299002,46.4998439,11.3371358,,4,POINT (11.3371358 46.4998439),3.0,Node LTS is max intersecting LTS
3399299003,46.4997558,11.3370299,,4,POINT (11.3370299 46.4997558),2.0,Node LTS is max intersecting LTS
3399299006,46.5020417,11.3371516,,3,POINT (11.3371516 46.5020417),,Node not found in edges
3399299007,46.5008708,11.3364142,,4,POINT (11.3364142 46.5008708),2.0,Node LTS is max intersecting LTS
3399299008,46.4997926,11.3368583,,4,POINT (11.3368583 46.4997926),2.0,Node LTS is max intersecting LTS
3399299009,46.5021885,11.337141,,4,POINT (11.337141 46.5021885),1.0,Node LTS is max intersecting LTS
3399299010,46.5020509,11.3370995,,3,POINT (11.3370995 46.5020509),,Node not found in edges
3399299011,46.5018937,11.3391439,,4,POINT (11.3391439 46.5018937),,Node not found in edges
3399299013,46.501419,11.3418654,crossing,4,POINT (11.3418654 46.501419),3.0,Node LTS is max intersecting LTS
3399299014,46.5011482,11.3434053,,4,POINT (11.3434053 46.5011482),3.0,Node LTS is max intersecting LTS
3399299015,46.5018611,11.3421553,,1,POINT (11.3421553 46.5018611),,Node not found in edges
3399299017,46.5009939,11.3441797,crossing,4,POINT (11.3441797 46.5009939),3.0,Node LTS is max intersecting LTS
3399299018,46.5016855,11.3443856,crossing,5,POINT (11.3443856 46.5016855),4.0,Node LTS is max intersecting LTS
3399299019,46.5020144,11.3443699,crossing,4,POINT (11.3443699 46.5020144),2.0,Node LTS is max intersecting LTS
3399299020,46.501932,11.3443497,,1,POINT (11.3443497 46.501932),,Node not found in edges
3399299021,46.5021782,11.3448265,crossing,4,POINT (11.3448265 46.5021782),3.0,Node LTS is max intersecting LTS
3399299023,46.5004731,11.3397055,,3,POINT (11.3397055 46.5004731),1.0,Node LTS is max intersecting LTS
3399299024,46.5006148,11.3398357,crossing,4,POINT (11.3398357 46.5006148),3.0,Node LTS is max intersecting LTS
3399299037,46.5026588,11.3378896,,3,POINT (11.3378896 46.5026588),1.0,Node LTS is max intersecting LTS
